ats_vendor,access_tier,ats_slug,cohort_reason,sector,sector_source,sector_confidence,sector_note,naics2,nyc_count,ny_state_count,total_count,remote_us_count,is_recruiter,sample_url
lever,1,schmidt-entities,threshold: 5+ nyc postings,nonprofit_social_services,agent,high,known philanthropy,62,9,0,21,0,false,https://jobs.lever.co/schmidt-entities/1ca0b1fd-4d5c-433c-a495-0f10328e50f8
paylocity,2,"Vocon Design, Inc.",threshold: 5+ nyc postings,professional_services,agent,high,architecture design firm,54,9,0,20,0,false,https://recruiting.paylocity.com/recruiting/Jobs/Details/4094768
greenhouse,1,sage49,threshold: 5+ nyc postings,software,agent,medium,senior living care software,51,9,0,18,0,false,https://job-boards.greenhouse.io/sage49/jobs/5989265004
greenhouse,1,peachy,threshold: 5+ nyc postings,healthcare,agent,medium,titles: aesthetic injector NP,62,9,0,16,0,false,https://boards.greenhouse.io/peachy/jobs/4700619006?gh_jid=4700619006
greenhouse,1,revivn,threshold: 5+ nyc postings,logistics_delivery,agent,low,hardware pickup and reuse,48,9,0,15,0,false,https://job-boards.greenhouse.io/revivn/jobs/5181653007
greenhouse,1,brightcoreenergy,threshold: 5+ nyc postings,industrial_construction,agent,high,"titles: driller, geothermal",23,9,5,14,0,false,https://job-boards.greenhouse.io/brightcoreenergy/jobs/5180625007
ashby,1,kombo,threshold: 5+ nyc postings,software,agent,high,known HR integrations API,51,9,9,14,0,false,https://jobs.ashbyhq.com/kombo/2a3edab3-4b16-4d69-a127-219673cb41a4
paylocity,2,Biz2Credit Inc,threshold: 5+ nyc postings,fintech_finance,agent,high,known small business lender,52,9,1,13,0,false,https://recruiting.paylocity.com/recruiting/Jobs/Details/3893779
paylocity,2,KSS Immersion Schools INC,threshold: 5+ nyc postings,education,agent,high,"titles: teachers, school",61,9,0,13,0,false,https://recruiting.paylocity.com/recruiting/Jobs/Details/4322646
ashby,1,pactfi,threshold: 5+ nyc postings,fintech_finance,agent,medium,loan syndication fintech,52,9,0,13,0,false,https://jobs.ashbyhq.com/pactfi/4a7ed6be-5b70-475d-b0fb-9ed7985c77e8
ashby,1,f2-ai,threshold: 5+ nyc postings,ai,agent,medium,AI deployment titles,54,9,0,12,0,false,https://jobs.ashbyhq.com/f2-ai/33b2abb9-e6dc-4d6b-9217-cd9b66fd4e67
bamboohr,1,masoninteractive,threshold: 5+ nyc postings,media_advertising,agent,high,digital marketing agency titles,51,9,0,12,0,false,https://masoninteractive.bamboohr.com/careers/103
paylocity,2,Brownsville Community Development Corp,threshold: 5+ nyc postings,healthcare,agent,high,community health center titles,62,9,0,12,0,false,https://recruiting.paylocity.com/recruiting/Jobs/Details/4080828
lever,1,funxyz,threshold: 5+ nyc postings,crypto,agent,high,known web3 wallet infra,52,9,0,12,0,false,https://jobs.lever.co/funxyz/a6764645-a33f-48e0-a82d-3496f9c8573d
ashby,1,kustomer,threshold: 5+ nyc postings,software,agent,high,known CRM saas,51,9,0,11,1,false,https://jobs.ashbyhq.com/kustomer/27108664-265b-40ff-8768-7c31a47d0a05
greenhouse,1,gameseven,threshold: 5+ nyc postings,media_advertising,agent,high,experiential agency titles,51,9,0,11,0,false,https://job-boards.greenhouse.io/gameseven/jobs/4719194005
greenhouse,1,emigrantbank,threshold: 5+ nyc postings,fintech_finance,agent,high,known bank,52,9,1,11,0,false,https://job-boards.greenhouse.io/emigrantbank/jobs/4685358006
bamboohr,1,earthbound,threshold: 5+ nyc postings,consumer_goods,agent,medium,"brand licensing, home products",31,9,0,11,0,false,https://earthbound.bamboohr.com/careers/262
greenhouse,1,diginn,threshold: 5+ nyc postings,hospitality_food,agent,high,known restaurant chain,72,9,0,10,0,false,https://job-boards.greenhouse.io/diginn/jobs/8111696
greenhouse,1,pdtpartners,threshold: 5+ nyc postings,fintech_finance,agent,high,known quant fund,52,9,1,10,0,false,https://job-boards.greenhouse.io/pdtpartners/jobs/1473516
ashby,1,greenlitecareers,threshold: 5+ nyc postings,software,agent,low,"unrecognized, permitting saas",51,9,0,10,1,false,https://jobs.ashbyhq.com/greenlitecareers/d66cc08c-4aa8-4a9c-b94d-4fd04d33fcd6
paylocity,2,New York Civil Liberties Union Foundation,threshold: 5+ nyc postings,nonprofit_social_services,agent,high,known advocacy org,62,9,1,10,0,false,https://recruiting.paylocity.com/recruiting/Jobs/Details/4347383
lever,1,copia,threshold: 5+ nyc postings,software,agent,medium,robotics devops software,51,9,0,10,0,false,https://jobs.lever.co/copia/1251719b-9164-4749-9ac6-873d7e5ff0be
greenhouse,1,atlassp,threshold: 5+ nyc postings,fintech_finance,agent,high,known securitized products firm,52,9,0,10,0,false,https://job-boards.greenhouse.io/atlassp/jobs/5205762007
ashby,1,valthos,threshold: 5+ nyc postings,ai,agent,medium,AI biosecurity startup,54,9,9,9,0,false,https://jobs.ashbyhq.com/valthos/ace82983-1564-47d0-a328-74c3bd9d03c8
ashby,1,antimetal,threshold: 5+ nyc postings,software,agent,high,known cloud infra startup,51,9,0,9,0,false,https://jobs.ashbyhq.com/antimetal/5223ae0d-0444-4765-914d-ab72096064ef
paylocity,2,Kids Orbit Inc,threshold: 5+ nyc postings,education,agent,medium,"titles: instructors, enrichment",61,9,0,9,0,false,https://recruiting.paylocity.com/recruiting/Jobs/Details/1453024
workday,1,barnard|wd1|faculty,threshold: 5+ nyc postings,education,agent,high,known college,61,9,0,9,0,false,https://barnard.wd1.myworkdayjobs.com/faculty/job/New-York-City-NY/Adjunct-Lecturer---Biological-Sciences_JR5845
ashby,1,uniswap,threshold: 5+ nyc postings,crypto,agent,high,known protocol,52,9,9,9,0,false,https://jobs.ashbyhq.com/uniswap/1e8f6806-f9c4-490a-bb3b-52f627b80ab7
ashby,1,sandstone,threshold: 5+ nyc postings,ai,agent,low,"unrecognized, AI titles",54,9,0,9,0,false,https://jobs.ashbyhq.com/sandstone/7e74282f-009d-49f5-a40b-ede6bac33ea3
greenhouse,1,optoinvest,threshold: 5+ nyc postings,fintech_finance,agent,high,known alt investing platform,52,9,0,9,3,false,https://job-boards.greenhouse.io/optoinvest/jobs/7787050003
lever,1,project-healthy-minds,threshold: 5+ nyc postings,nonprofit_social_services,agent,high,known mental health nonprofit,62,9,0,9,0,false,https://jobs.lever.co/project-healthy-minds/06e40782-7840-43e0-8b16-eeb8ff9d5ccf
paylocity,2,GrowNYC,threshold: 5+ nyc postings,nonprofit_social_services,agent,high,known nonprofit,62,9,0,9,0,false,https://recruiting.paylocity.com/recruiting/Jobs/Details/4458501
ashby,1,concourse,threshold: 5+ nyc postings,ai,agent,medium,AI finance agents startup,54,9,0,9,0,false,https://jobs.ashbyhq.com/concourse/b1222d96-2d02-4809-9533-4fd31e62b8d0
ashby,1,cinder,threshold: 5+ nyc postings,software,agent,high,known trust safety platform,51,9,8,9,0,false,https://jobs.ashbyhq.com/cinder/e96618d8-b5ec-4c36-be52-5ae2ad0ffae3
ashby,1,endex,threshold: 5+ nyc postings,ai,agent,medium,AI for finance startup,54,9,0,9,0,false,https://jobs.ashbyhq.com/endex/68c924cb-e688-4579-948c-e7d21276bf16
lever,1,usasurveyjob,threshold: 5+ nyc postings,staffing,agent,low,remote data entry job board,56,8,12,1673,0,false,https://jobs.lever.co/usasurveyjob/77a92e33-81c5-4e4e-9438-46d0128ae980
workday,1,target|wd5|targetcareers,threshold: 5+ nyc postings,retail,agent,high,known company,44,8,15,556,0,false,https://target.wd5.myworkdayjobs.com/targetcareers/job/445-Albee-Square-West-BROOKLYNNY-11201-3016/Human-Resources-Expert_R0000449940
greenhouse,1,agoda,threshold: 5+ nyc postings,software,agent,high,known travel marketplace,51,8,1,408,0,false,https://job-boards.greenhouse.io/agoda/jobs/8103051
greenhouse,1,sharkninjaoperatingllc,threshold: 5+ nyc postings,consumer_goods,agent,high,known company,31,8,0,405,9,false,https://job-boards.greenhouse.io/sharkninjaoperatingllc/jobs/4705360006
workday,1,nidec|wd1|nidec,threshold: 5+ nyc postings,industrial_construction,agent,high,known motor manufacturer,23,8,7,274,0,false,https://nidec.wd1.myworkdayjobs.com/nidec/job/North-AmericaUSAOhioBrooklyn-Heights-OH/Assembler_R0017363-1
ashby,1,talkiatry,threshold: 5+ nyc postings,healthcare,agent,high,known psychiatry provider,62,8,4,208,0,false,https://jobs.ashbyhq.com/talkiatry/aea8c5bf-6066-4a0b-9fa5-2c737d473981
workday,1,cornell|wd1|cornellpositions,threshold: 5+ nyc postings,education,agent,high,known university,61,8,4,198,0,false,https://cornell.wd1.myworkdayjobs.com/cornellpositions/job/New-York-City-Cornell-Tech/Director-of-Human-Resources--Cornell-Tech--NYC-_WDR-00060704
workday,1,cornell|wd1|cornellcareerpage,threshold: 5+ nyc postings,education,agent,high,known university,61,8,4,192,0,false,https://cornell.wd1.myworkdayjobs.com/cornellcareerpage/job/New-York-City-Cornell-Tech/Director-of-Human-Resources--Cornell-Tech--NYC-_WDR-00060704-1
greenhouse,1,tecovas,threshold: 5+ nyc postings,consumer_goods,agent,high,known dtc boots brand,31,8,0,160,0,false,https://job-boards.greenhouse.io/tecovas/jobs/8585865002
greenhouse,1,shieldshealthsolutions,threshold: 5+ nyc postings,healthcare,agent,high,specialty pharmacy titles,62,8,4,155,0,true,https://job-boards.greenhouse.io/shieldshealthsolutions/jobs/6643682003
greenhouse,1,ivxhealth,threshold: 5+ nyc postings,healthcare,agent,high,known infusion centers,62,8,6,145,5,false,https://job-boards.greenhouse.io/ivxhealth/jobs/4308073009
workday,1,dlapiper|wd1|dlapiper,threshold: 5+ nyc postings,professional_services,agent,high,known law firm,54,8,0,141,0,false,https://dlapiper.wd1.myworkdayjobs.com/dlapiper/job/New-York-NY/IT-Technician_R2026-2873
workday,1,nasdaq|wd1|global_external_site,threshold: 5+ nyc postings,fintech_finance,agent,high,known company,52,8,1,123,0,false,https://nasdaq.wd1.myworkdayjobs.com/global_external_site/job/USA---New-York-City---New-York/Alternative-Data-Partnerships-Business-Development-Specialist_R0026615
workday,1,capgroup|wd1|capitalgroupcareers,threshold: 5+ nyc postings,fintech_finance,agent,high,known asset manager,52,8,8,119,0,false,https://capgroup.wd1.myworkdayjobs.com/capitalgroupcareers/job/New-York/Adminstrative-Assistant-III_JR6712
workday,1,scholastic|wd5|external,threshold: 5+ nyc postings,media_advertising,agent,high,known publisher,51,8,5,118,0,false,https://scholastic.wd5.myworkdayjobs.com/external/job/New-York-New-York/Assistant-Production-Editor_R15677
workday,1,paypal|wd1|jobs,threshold: 5+ nyc postings,fintech_finance,agent,high,known company,52,8,0,112,0,false,https://paypal.wd1.myworkdayjobs.com/jobs/job/New-York-City-New-York-United-States-of-America/Director-of-Cost-Transformation_R0137329
workday,1,signetjewelers|wd1|signetcorporatecareers,threshold: 5+ nyc postings,retail,agent,high,known jewelry retailer,44,8,0,93,0,false,https://signetjewelers.wd1.myworkdayjobs.com/signetcorporatecareers/job/R2Net-Operations-New-York-NY/Learning-Consultant--Retail-Education---Selling-Enablement_REQ_82896
workday,1,godirect|wd5|voya_jobs,threshold: 5+ nyc postings,fintech_finance,agent,high,known Voya insurer,52,8,0,87,4,false,https://godirect.wd5.myworkdayjobs.com/voya_jobs/job/New-York-NY/Analyst---Manager-Research_JR0033023
workday,1,uhyus|wd12|uhy,threshold: 5+ nyc postings,professional_services,agent,high,known accounting firm,54,8,8,80,0,false,https://uhyus.wd12.myworkdayjobs.com/uhy/job/New-York-NY/XMLNAME-2027-Audit--China-Practice--Staff-Accountant---New-York--Downstate-_JR102294
workday,1,mwe|wd5|mwe_careers,threshold: 5+ nyc postings,professional_services,agent,high,known law firm,54,8,8,75,0,false,https://mwe.wd5.myworkdayjobs.com/mwe_careers/job/New-York/Director-of-Business-Development--Tax--Employee-Benefits---Private-Client-Services_R-100693
ashby,1,united-talent-agency,threshold: 5+ nyc postings,media_advertising,agent,high,known talent agency,51,8,1,73,0,true,https://jobs.ashbyhq.com/united-talent-agency/487a59e8-9a15-4505-bb87-9a801269b602
greenhouse,1,oasissecurity,threshold: 5+ nyc postings,software,agent,high,known security saas,51,8,13,64,16,false,https://job-boards.greenhouse.io/oasissecurity/jobs/5231709008
ashby,1,serval,threshold: 5+ nyc postings,ai,agent,medium,AI IT service desk,54,8,8,58,0,false,https://jobs.ashbyhq.com/serval/b97cfb5a-6f3a-49f4-a309-47d1ca2e0a42
workday,1,perkinscoie|wd115|perkinscoieexternal,threshold: 5+ nyc postings,professional_services,agent,high,known law firm,54,8,0,54,0,false,https://perkinscoie.wd115.myworkdayjobs.com/perkinscoieexternal/job/New-York-NY/XMLNAME-2027-2L-Summer-Associate---New-York_R0006436
greenhouse,1,morganfranklinconsultingllc,threshold: 5+ nyc postings,professional_services,agent,high,known consulting firm,54,8,2,51,0,true,https://www.highspring.com/about/careers/job-details?gh_jid=8070111
greenhouse,1,gigs,threshold: 5+ nyc postings,software,agent,high,known connectivity API,51,8,24,51,0,false,https://gigs.com/careers?gh_jid=4967199101
greenhouse,1,tia,threshold: 5+ nyc postings,healthcare,agent,high,known women's health clinics,62,8,0,46,0,false,https://job-boards.greenhouse.io/tia/jobs/7933432003
lever,1,arootah,threshold: 5+ nyc postings,professional_services,agent,medium,fractional advisor network,54,8,0,44,0,false,https://jobs.lever.co/arootah/307d3206-06fb-4449-8d38-05533ffdc876
ashby,1,bedrock-robotics,threshold: 5+ nyc postings,ai,agent,medium,construction autonomy AI,54,8,0,41,0,false,https://jobs.ashbyhq.com/bedrock-robotics/3ea721d7-eed6-44b3-a5b7-1e6698bf621f
lever,1,ekimetrics,threshold: 5+ nyc postings,professional_services,agent,high,known data consultancy,54,8,8,40,0,false,https://jobs.lever.co/ekimetrics/d8f0b664-ad5b-4111-a1dc-a8143934bf24
ashby,1,creatoriq,threshold: 5+ nyc postings,software,agent,high,known influencer marketing saas,51,8,8,39,0,false,https://jobs.ashbyhq.com/creatoriq/25b06770-a80f-4f71-8502-56508560d8fc
greenhouse,1,turing,threshold: 5+ nyc postings,ai,agent,high,known AI data company,54,8,0,39,0,false,https://job-boards.greenhouse.io/turing/jobs/6128357004
greenhouse,1,iterable,threshold: 5+ nyc postings,software,agent,high,known marketing saas,51,8,2,36,12,false,https://job-boards.greenhouse.io/iterable/jobs/8147226
ashby,1,nectar-social,threshold: 5+ nyc postings,software,agent,medium,social commerce AI saas,51,8,0,35,0,false,https://jobs.ashbyhq.com/nectar-social/2c906c77-14ae-4e2b-81f1-f4b88c1dee11
lever,1,equativ,threshold: 5+ nyc postings,software,agent,high,known adtech platform,51,8,0,33,0,false,https://jobs.lever.co/equativ/e05055c7-e5e3-4501-a3fe-7a741b235478
ashby,1,uncountable,threshold: 5+ nyc postings,software,agent,high,known R&D saas,51,8,20,33,0,false,https://jobs.ashbyhq.com/uncountable/b9774c65-9cc8-43ab-831d-de3dd41c0417
lever,1,metergysolutions,threshold: 5+ nyc postings,industrial_construction,agent,medium,utility submetering services,23,8,0,31,0,true,https://jobs.lever.co/metergysolutions/0bd86912-51a5-40dc-94e5-55cfba68ffb2
greenhouse,1,liveperson,threshold: 5+ nyc postings,software,agent,high,known company,51,8,0,30,0,false,https://job-boards.greenhouse.io/liveperson/jobs/8125603
greenhouse,1,accelerationpartners,threshold: 5+ nyc postings,media_advertising,agent,high,known affiliate agency,51,8,0,26,0,false,https://job-boards.greenhouse.io/accelerationpartners/jobs/8127870
workday,1,priceline|wd1|bookingholdings,threshold: 5+ nyc postings,software,agent,high,known travel marketplace,51,8,8,26,0,false,https://priceline.wd1.myworkdayjobs.com/bookingholdings/job/New-York/Analyst--Enterprise-Risk-Management_R5807
greenhouse,1,biohub,threshold: 5+ nyc postings,biotech_pharma,agent,medium,known nonprofit research institute,32,8,0,24,0,false,https://job-boards.greenhouse.io/biohub/jobs/8140482
ashby,1,safelease,threshold: 5+ nyc postings,fintech_finance,agent,medium,self-storage insurance,52,8,0,22,1,false,https://jobs.ashbyhq.com/safelease/b96eff9a-4a46-492c-bbff-bef13a7ab8d7
ashby,1,miter,threshold: 5+ nyc postings,software,agent,high,construction payroll saas,51,8,0,22,0,false,https://jobs.ashbyhq.com/miter/9c76163e-01e0-4c68-bb29-7d929ec06cea
bamboohr,1,phillipsauctioneers,threshold: 5+ nyc postings,retail,agent,medium,art auction house,44,8,0,22,0,false,https://phillipsauctioneers.bamboohr.com/careers/568
greenhouse,1,amperity,threshold: 5+ nyc postings,software,agent,high,known customer data saas,51,8,0,22,0,false,"https://amperity.com/careers?gh_jid=8122891#openpositions"
greenhouse,1,modoenergy,threshold: 5+ nyc postings,software,agent,high,energy analytics saas,51,8,8,22,0,false,https://job-boards.eu.greenhouse.io/modoenergy/jobs/4875901101
ashby,1,siena,threshold: 5+ nyc postings,ai,agent,high,"known company, ai agents",54,8,8,21,0,false,https://jobs.ashbyhq.com/siena/05f51b28-8940-4698-b941-fe2054ca1ed9
ashby,1,vibe,threshold: 5+ nyc postings,software,agent,medium,ctv adtech platform,51,8,8,21,0,false,https://jobs.ashbyhq.com/vibe/82738fd4-db8c-4c57-9d48-43f93377f5da
ashby,1,fuel-cycle,threshold: 5+ nyc postings,software,agent,medium,market research saas,51,8,8,21,2,false,https://jobs.ashbyhq.com/fuel-cycle/9e8d999b-2380-4a64-af38-6128fe7f4e17
paylocity,2,Damian Family Care Centers Inc,threshold: 5+ nyc postings,healthcare,agent,high,"titles: medical assistants, clinic",62,8,12,20,0,false,https://recruiting.paylocity.com/recruiting/Jobs/Details/4455052
greenhouse,1,schimenticonstructioncompany,threshold: 5+ nyc postings,industrial_construction,agent,high,"titles: superintendent, estimator",23,8,11,20,0,false,https://job-boards.greenhouse.io/schimenticonstructioncompany/jobs/6100916004
greenhouse,1,rumble,threshold: 5+ nyc postings,software,agent,high,"known company, video platform",51,8,0,20,0,false,https://job-boards.greenhouse.io/rumble/jobs/4699110006
greenhouse,1,perionnetworkltd,threshold: 5+ nyc postings,software,agent,high,"known company, adtech",51,8,0,19,1,false,https://job-boards.greenhouse.io/perionnetworkltd/jobs/4590859006
greenhouse,1,octanelending,threshold: 5+ nyc postings,fintech_finance,agent,high,"known company, lending",52,8,0,19,3,false,https://octane.co/o/who-we-are/careers/jobs-open?gh_jid=7855716003
greenhouse,1,enterpret,threshold: 5+ nyc postings,ai,agent,medium,ai feedback analytics,54,8,8,19,0,false,https://job-boards.greenhouse.io/enterpret/jobs/7822480003
greenhouse,1,gardacp,threshold: 5+ nyc postings,fintech_finance,agent,high,"known company, hedge fund",52,8,0,19,0,false,https://job-boards.greenhouse.io/gardacp/jobs/5999883004
ashby,1,shepherd,threshold: 5+ nyc postings,fintech_finance,agent,medium,construction insurtech,52,8,0,19,0,false,https://jobs.ashbyhq.com/shepherd/2f724b0a-9f9d-4bc6-bc97-cbec2dc10a34
paylocity,2,Modern Mexican Restaurants,threshold: 5+ nyc postings,hospitality_food,agent,high,"titles: server, bartender",72,8,0,18,0,false,https://recruiting.paylocity.com/recruiting/Jobs/Details/4299969
